wsi/bin/probs_map.py:54: UserWarning: volatile was removed and now has no effect. Use `with torch.no_grad():` instead.
  data = Variable(data.cuda(async=True), volatile=True)
INFO:root:2019-05-04 03:19:10, flip : NONE, rotate : NONE, batch : 1/12901, Run Time : 34.21
INFO:root:2019-05-04 06:04:15, flip : NONE, rotate : NONE, batch : 11381/12901, Run Time : 0.43
INFO:root:2019-05-04 06:04:15, flip : NONE, rotate : NONE, batch : 11382/12901, Run Time : 0.45
INFO:root:2019-05-04 06:04:16, flip : NONE, rotate : NONE, batch : 11383/12901, Run Time : 0.87
INFO:root:2019-05-04 06:04:18, flip : NONE, rotate : NONE, batch : 11384/12901, Run Time : 1.61
INFO:root:2019-05-04 06:04:25, flip : NONE, rotate : NONE, batch : 11385/12901, Run Time : 7.68
INFO:root:2019-05-04 06:04:26, flip : NONE, rotate : NONE, batch : 11386/12901, Run Time : 0.25
INFO:root:2019-05-04 06:04:26, flip : NONE, rotate : NONE, batch : 11387/12901, Run Time : 0.25
INFO:root:2019-05-04 06:04:26, flip : NONE, rotate : NONE, batch : 11388/12901, Run Time : 0.31
INFO:root:2019-05-04 06:04:27, flip : NONE, rotate : NONE, batch : 11389/12901, Run Time : 0.41
INFO:root:2019-05-04 06:04:27, flip : NONE, rotate : NONE, batch : 11390/12901, Run Time : 0.49
INFO:root:2019-05-04 06:04:28, flip : NONE, rotate : NONE, batch : 11391/12901, Run Time : 0.43
INFO:root:2019-05-04 06:04:28, flip : NONE, rotate : NONE, batch : 11392/12901, Run Time : 0.40
INFO:root:2019-05-04 06:04:28, flip : NONE, rotate : NONE, batch : 11393/12901, Run Time : 0.41
INFO:root:2019-05-04 06:04:29, flip : NONE, rotate : NONE, batch : 11394/12901, Run Time : 0.41
INFO:root:2019-05-04 06:04:29, flip : NONE, rotate : NONE, batch : 11395/12901, Run Time : 0.46
INFO:root:2019-05-04 06:04:30, flip : NONE, rotate : NONE, batch : 11396/12901, Run Time : 0.42
INFO:root:2019-05-04 06:04:30, flip : NONE, rotate : NONE, batch : 11397/12901, Run Time : 0.43
INFO:root:2019-05-04 06:04:31, flip : NONE, rotate : NONE, batch : 11398/12901, Run Time : 0.45
INFO:root:2019-05-04 06:04:31, flip : NONE, rotate : NONE, batch : 11399/12901, Run Time : 0.45
INFO:root:2019-05-04 06:04:31, flip : NONE, rotate : NONE, batch : 11400/12901, Run Time : 0.43
INFO:root:2019-05-04 06:04:32, flip : NONE, rotate : NONE, batch : 11401/12901, Run Time : 0.64
INFO:root:2019-05-04 06:04:33, flip : NONE, rotate : NONE, batch : 11402/12901, Run Time : 0.43
INFO:root:2019-05-04 06:04:33, flip : NONE, rotate : NONE, batch : 11403/12901, Run Time : 0.46
INFO:root:2019-05-04 06:04:33, flip : NONE, rotate : NONE, batch : 11404/12901, Run Time : 0.44
INFO:root:2019-05-04 06:04:34, flip : NONE, rotate : NONE, batch : 11405/12901, Run Time : 0.68
INFO:root:2019-05-04 06:04:35, flip : NONE, rotate : NONE, batch : 11406/12901, Run Time : 1.31
INFO:root:2019-05-04 06:04:36, flip : NONE, rotate : NONE, batch : 11407/12901, Run Time : 0.45
INFO:root:2019-05-04 06:04:36, flip : NONE, rotate : NONE, batch : 11408/12901, Run Time : 0.45
INFO:root:2019-05-04 06:04:45, flip : NONE, rotate : NONE, batch : 11409/12901, Run Time : 8.75
INFO:root:2019-05-04 06:04:45, flip : NONE, rotate : NONE, batch : 11410/12901, Run Time : 0.26
INFO:root:2019-05-04 06:04:46, flip : NONE, rotate : NONE, batch : 11411/12901, Run Time : 0.28
INFO:root:2019-05-04 06:04:46, flip : NONE, rotate : NONE, batch : 11412/12901, Run Time : 0.33
INFO:root:2019-05-04 06:04:46, flip : NONE, rotate : NONE, batch : 11413/12901, Run Time : 0.38
INFO:root:2019-05-04 06:04:47, flip : NONE, rotate : NONE, batch : 11414/12901, Run Time : 0.52
INFO:root:2019-05-04 06:04:47, flip : NONE, rotate : NONE, batch : 11415/12901, Run Time : 0.42
INFO:root:2019-05-04 06:04:48, flip : NONE, rotate : NONE, batch : 11416/12901, Run Time : 0.39
INFO:root:2019-05-04 06:04:48, flip : NONE, rotate : NONE, batch : 11417/12901, Run Time : 0.41
INFO:root:2019-05-04 06:04:48, flip : NONE, rotate : NONE, batch : 11418/12901, Run Time : 0.43
INFO:root:2019-05-04 06:04:49, flip : NONE, rotate : NONE, batch : 11419/12901, Run Time : 0.41
INFO:root:2019-05-04 06:04:49, flip : NONE, rotate : NONE, batch : 11420/12901, Run Time : 0.45
INFO:root:2019-05-04 06:04:50, flip : NONE, rotate : NONE, batch : 11421/12901, Run Time : 0.45
INFO:root:2019-05-04 06:04:50, flip : NONE, rotate : NONE, batch : 11422/12901, Run Time : 0.43
INFO:root:2019-05-04 06:04:51, flip : NONE, rotate : NONE, batch : 11423/12901, Run Time : 0.41
INFO:root:2019-05-04 06:04:51, flip : NONE, rotate : NONE, batch : 11424/12901, Run Time : 0.44
INFO:root:2019-05-04 06:04:52, flip : NONE, rotate : NONE, batch : 11425/12901, Run Time : 0.67
INFO:root:2019-05-04 06:04:52, flip : NONE, rotate : NONE, batch : 11426/12901, Run Time : 0.45
INFO:root:2019-05-04 06:04:53, flip : NONE, rotate : NONE, batch : 11427/12901, Run Time : 0.44
INFO:root:2019-05-04 06:04:53, flip : NONE, rotate : NONE, batch : 11428/12901, Run Time : 0.43
INFO:root:2019-05-04 06:04:54, flip : NONE, rotate : NONE, batch : 11429/12901, Run Time : 0.44
INFO:root:2019-05-04 06:04:55, flip : NONE, rotate : NONE, batch : 11430/12901, Run Time : 1.56
INFO:root:2019-05-04 06:04:56, flip : NONE, rotate : NONE, batch : 11431/12901, Run Time : 0.46
INFO:root:2019-05-04 06:04:56, flip : NONE, rotate : NONE, batch : 11432/12901, Run Time : 0.43
INFO:root:2019-05-04 06:04:56, flip : NONE, rotate : NONE, batch : 11433/12901, Run Time : 0.45
INFO:root:2019-05-04 06:05:02, flip : NONE, rotate : NONE, batch : 11434/12901, Run Time : 5.96
INFO:root:2019-05-04 06:05:03, flip : NONE, rotate : NONE, batch : 11435/12901, Run Time : 0.27
INFO:root:2019-05-04 06:05:03, flip : NONE, rotate : NONE, batch : 11436/12901, Run Time : 0.28
INFO:root:2019-05-04 06:05:03, flip : NONE, rotate : NONE, batch : 11437/12901, Run Time : 0.31
INFO:root:2019-05-04 06:05:04, flip : NONE, rotate : NONE, batch : 11438/12901, Run Time : 0.37
INFO:root:2019-05-04 06:05:04, flip : NONE, rotate : NONE, batch : 11439/12901, Run Time : 0.41
INFO:root:2019-05-04 06:05:04, flip : NONE, rotate : NONE, batch : 11440/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:05, flip : NONE, rotate : NONE, batch : 11441/12901, Run Time : 0.40
INFO:root:2019-05-04 06:05:05, flip : NONE, rotate : NONE, batch : 11442/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:06, flip : NONE, rotate : NONE, batch : 11443/12901, Run Time : 0.40
INFO:root:2019-05-04 06:05:06, flip : NONE, rotate : NONE, batch : 11444/12901, Run Time : 0.42
INFO:root:2019-05-04 06:05:07, flip : NONE, rotate : NONE, batch : 11445/12901, Run Time : 0.42
INFO:root:2019-05-04 06:05:07, flip : NONE, rotate : NONE, batch : 11446/12901, Run Time : 0.54
INFO:root:2019-05-04 06:05:08, flip : NONE, rotate : NONE, batch : 11447/12901, Run Time : 0.42
INFO:root:2019-05-04 06:05:08, flip : NONE, rotate : NONE, batch : 11448/12901, Run Time : 0.45
INFO:root:2019-05-04 06:05:08, flip : NONE, rotate : NONE, batch : 11449/12901, Run Time : 0.45
INFO:root:2019-05-04 06:05:09, flip : NONE, rotate : NONE, batch : 11450/12901, Run Time : 0.63
INFO:root:2019-05-04 06:05:10, flip : NONE, rotate : NONE, batch : 11451/12901, Run Time : 0.53
INFO:root:2019-05-04 06:05:10, flip : NONE, rotate : NONE, batch : 11452/12901, Run Time : 0.43
INFO:root:2019-05-04 06:05:10, flip : NONE, rotate : NONE, batch : 11453/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:11, flip : NONE, rotate : NONE, batch : 11454/12901, Run Time : 0.43
INFO:root:2019-05-04 06:05:13, flip : NONE, rotate : NONE, batch : 11455/12901, Run Time : 1.72
INFO:root:2019-05-04 06:05:13, flip : NONE, rotate : NONE, batch : 11456/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:13, flip : NONE, rotate : NONE, batch : 11457/12901, Run Time : 0.41
INFO:root:2019-05-04 06:05:14, flip : NONE, rotate : NONE, batch : 11458/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:14, flip : NONE, rotate : NONE, batch : 11459/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:16, flip : NONE, rotate : NONE, batch : 11460/12901, Run Time : 1.73
INFO:root:2019-05-04 06:05:17, flip : NONE, rotate : NONE, batch : 11461/12901, Run Time : 0.45
INFO:root:2019-05-04 06:05:22, flip : NONE, rotate : NONE, batch : 11462/12901, Run Time : 5.23
INFO:root:2019-05-04 06:05:22, flip : NONE, rotate : NONE, batch : 11463/12901, Run Time : 0.28
INFO:root:2019-05-04 06:05:22, flip : NONE, rotate : NONE, batch : 11464/12901, Run Time : 0.26
INFO:root:2019-05-04 06:05:23, flip : NONE, rotate : NONE, batch : 11465/12901, Run Time : 0.34
INFO:root:2019-05-04 06:05:23, flip : NONE, rotate : NONE, batch : 11466/12901, Run Time : 0.39
INFO:root:2019-05-04 06:05:23, flip : NONE, rotate : NONE, batch : 11467/12901, Run Time : 0.42
INFO:root:2019-05-04 06:05:24, flip : NONE, rotate : NONE, batch : 11468/12901, Run Time : 0.43
INFO:root:2019-05-04 06:05:24, flip : NONE, rotate : NONE, batch : 11469/12901, Run Time : 0.41
INFO:root:2019-05-04 06:05:25, flip : NONE, rotate : NONE, batch : 11470/12901, Run Time : 0.42
INFO:root:2019-05-04 06:05:25, flip : NONE, rotate : NONE, batch : 11471/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:26, flip : NONE, rotate : NONE, batch : 11472/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:26, flip : NONE, rotate : NONE, batch : 11473/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:26, flip : NONE, rotate : NONE, batch : 11474/12901, Run Time : 0.45
INFO:root:2019-05-04 06:05:27, flip : NONE, rotate : NONE, batch : 11475/12901, Run Time : 0.49
INFO:root:2019-05-04 06:05:27, flip : NONE, rotate : NONE, batch : 11476/12901, Run Time : 0.46
INFO:root:2019-05-04 06:05:28, flip : NONE, rotate : NONE, batch : 11477/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:29, flip : NONE, rotate : NONE, batch : 11478/12901, Run Time : 0.83
INFO:root:2019-05-04 06:05:29, flip : NONE, rotate : NONE, batch : 11479/12901, Run Time : 0.43
INFO:root:2019-05-04 06:05:30, flip : NONE, rotate : NONE, batch : 11480/12901, Run Time : 0.52
INFO:root:2019-05-04 06:05:30, flip : NONE, rotate : NONE, batch : 11481/12901, Run Time : 0.61
INFO:root:2019-05-04 06:05:31, flip : NONE, rotate : NONE, batch : 11482/12901, Run Time : 0.42
INFO:root:2019-05-04 06:05:32, flip : NONE, rotate : NONE, batch : 11483/12901, Run Time : 1.23
INFO:root:2019-05-04 06:05:32, flip : NONE, rotate : NONE, batch : 11484/12901, Run Time : 0.45
INFO:root:2019-05-04 06:05:33, flip : NONE, rotate : NONE, batch : 11485/12901, Run Time : 0.65
INFO:root:2019-05-04 06:05:34, flip : NONE, rotate : NONE, batch : 11486/12901, Run Time : 0.66
INFO:root:2019-05-04 06:05:34, flip : NONE, rotate : NONE, batch : 11487/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:35, flip : NONE, rotate : NONE, batch : 11488/12901, Run Time : 1.13
INFO:root:2019-05-04 06:05:36, flip : NONE, rotate : NONE, batch : 11489/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:36, flip : NONE, rotate : NONE, batch : 11490/12901, Run Time : 0.75
INFO:root:2019-05-04 06:05:44, flip : NONE, rotate : NONE, batch : 11491/12901, Run Time : 7.22
INFO:root:2019-05-04 06:05:44, flip : NONE, rotate : NONE, batch : 11492/12901, Run Time : 0.25
INFO:root:2019-05-04 06:05:44, flip : NONE, rotate : NONE, batch : 11493/12901, Run Time : 0.27
INFO:root:2019-05-04 06:05:44, flip : NONE, rotate : NONE, batch : 11494/12901, Run Time : 0.33
INFO:root:2019-05-04 06:05:45, flip : NONE, rotate : NONE, batch : 11495/12901, Run Time : 0.38
INFO:root:2019-05-04 06:05:45, flip : NONE, rotate : NONE, batch : 11496/12901, Run Time : 0.42
INFO:root:2019-05-04 06:05:46, flip : NONE, rotate : NONE, batch : 11497/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:46, flip : NONE, rotate : NONE, batch : 11498/12901, Run Time : 0.40
INFO:root:2019-05-04 06:05:47, flip : NONE, rotate : NONE, batch : 11499/12901, Run Time : 0.42
INFO:root:2019-05-04 06:05:50, flip : NONE, rotate : NONE, batch : 11500/12901, Run Time : 3.08
INFO:root:2019-05-04 06:05:50, flip : NONE, rotate : NONE, batch : 11501/12901, Run Time : 0.20
INFO:root:2019-05-04 06:05:50, flip : NONE, rotate : NONE, batch : 11502/12901, Run Time : 0.29
INFO:root:2019-05-04 06:05:50, flip : NONE, rotate : NONE, batch : 11503/12901, Run Time : 0.33
INFO:root:2019-05-04 06:05:51, flip : NONE, rotate : NONE, batch : 11504/12901, Run Time : 0.38
INFO:root:2019-05-04 06:05:51, flip : NONE, rotate : NONE, batch : 11505/12901, Run Time : 0.41
INFO:root:2019-05-04 06:05:52, flip : NONE, rotate : NONE, batch : 11506/12901, Run Time : 0.42
INFO:root:2019-05-04 06:05:52, flip : NONE, rotate : NONE, batch : 11507/12901, Run Time : 0.40
INFO:root:2019-05-04 06:05:52, flip : NONE, rotate : NONE, batch : 11508/12901, Run Time : 0.41
INFO:root:2019-05-04 06:05:53, flip : NONE, rotate : NONE, batch : 11509/12901, Run Time : 0.40
INFO:root:2019-05-04 06:05:53, flip : NONE, rotate : NONE, batch : 11510/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:54, flip : NONE, rotate : NONE, batch : 11511/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:54, flip : NONE, rotate : NONE, batch : 11512/12901, Run Time : 0.45
INFO:root:2019-05-04 06:05:55, flip : NONE, rotate : NONE, batch : 11513/12901, Run Time : 0.41
INFO:root:2019-05-04 06:05:55, flip : NONE, rotate : NONE, batch : 11514/12901, Run Time : 0.44
INFO:root:2019-05-04 06:05:55, flip : NONE, rotate : NONE, batch : 11515/12901, Run Time : 0.45
INFO:root:2019-05-04 06:05:56, flip : NONE, rotate : NONE, batch : 11516/12901, Run Time : 0.76
INFO:root:2019-05-04 06:06:03, flip : NONE, rotate : NONE, batch : 11517/12901, Run Time : 6.78
INFO:root:2019-05-04 06:06:03, flip : NONE, rotate : NONE, batch : 11518/12901, Run Time : 0.26
INFO:root:2019-05-04 06:06:04, flip : NONE, rotate : NONE, batch : 11519/12901, Run Time : 0.28
INFO:root:2019-05-04 06:06:04, flip : NONE, rotate : NONE, batch : 11520/12901, Run Time : 0.32
INFO:root:2019-05-04 06:06:04, flip : NONE, rotate : NONE, batch : 11521/12901, Run Time : 0.36
INFO:root:2019-05-04 06:06:05, flip : NONE, rotate : NONE, batch : 11522/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:05, flip : NONE, rotate : NONE, batch : 11523/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:06, flip : NONE, rotate : NONE, batch : 11524/12901, Run Time : 0.44
INFO:root:2019-05-04 06:06:06, flip : NONE, rotate : NONE, batch : 11525/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:06, flip : NONE, rotate : NONE, batch : 11526/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:09, flip : NONE, rotate : NONE, batch : 11527/12901, Run Time : 2.33
INFO:root:2019-05-04 06:06:09, flip : NONE, rotate : NONE, batch : 11528/12901, Run Time : 0.41
INFO:root:2019-05-04 06:06:10, flip : NONE, rotate : NONE, batch : 11529/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:10, flip : NONE, rotate : NONE, batch : 11530/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:10, flip : NONE, rotate : NONE, batch : 11531/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:11, flip : NONE, rotate : NONE, batch : 11532/12901, Run Time : 0.44
INFO:root:2019-05-04 06:06:11, flip : NONE, rotate : NONE, batch : 11533/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:12, flip : NONE, rotate : NONE, batch : 11534/12901, Run Time : 0.41
INFO:root:2019-05-04 06:06:12, flip : NONE, rotate : NONE, batch : 11535/12901, Run Time : 0.43
INFO:root:2019-05-04 06:06:13, flip : NONE, rotate : NONE, batch : 11536/12901, Run Time : 0.44
INFO:root:2019-05-04 06:06:13, flip : NONE, rotate : NONE, batch : 11537/12901, Run Time : 0.43
INFO:root:2019-05-04 06:06:13, flip : NONE, rotate : NONE, batch : 11538/12901, Run Time : 0.43
INFO:root:2019-05-04 06:06:14, flip : NONE, rotate : NONE, batch : 11539/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:14, flip : NONE, rotate : NONE, batch : 11540/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:15, flip : NONE, rotate : NONE, batch : 11541/12901, Run Time : 0.66
INFO:root:2019-05-04 06:06:15, flip : NONE, rotate : NONE, batch : 11542/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:16, flip : NONE, rotate : NONE, batch : 11543/12901, Run Time : 0.46
INFO:root:2019-05-04 06:06:16, flip : NONE, rotate : NONE, batch : 11544/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:25, flip : NONE, rotate : NONE, batch : 11545/12901, Run Time : 8.60
INFO:root:2019-05-04 06:06:25, flip : NONE, rotate : NONE, batch : 11546/12901, Run Time : 0.26
INFO:root:2019-05-04 06:06:25, flip : NONE, rotate : NONE, batch : 11547/12901, Run Time : 0.28
INFO:root:2019-05-04 06:06:26, flip : NONE, rotate : NONE, batch : 11548/12901, Run Time : 0.32
INFO:root:2019-05-04 06:06:26, flip : NONE, rotate : NONE, batch : 11549/12901, Run Time : 0.38
INFO:root:2019-05-04 06:06:27, flip : NONE, rotate : NONE, batch : 11550/12901, Run Time : 0.72
INFO:root:2019-05-04 06:06:27, flip : NONE, rotate : NONE, batch : 11551/12901, Run Time : 0.60
INFO:root:2019-05-04 06:06:28, flip : NONE, rotate : NONE, batch : 11552/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:28, flip : NONE, rotate : NONE, batch : 11553/12901, Run Time : 0.41
INFO:root:2019-05-04 06:06:29, flip : NONE, rotate : NONE, batch : 11554/12901, Run Time : 0.41
INFO:root:2019-05-04 06:06:29, flip : NONE, rotate : NONE, batch : 11555/12901, Run Time : 0.46
INFO:root:2019-05-04 06:06:30, flip : NONE, rotate : NONE, batch : 11556/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:30, flip : NONE, rotate : NONE, batch : 11557/12901, Run Time : 0.43
INFO:root:2019-05-04 06:06:30, flip : NONE, rotate : NONE, batch : 11558/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:31, flip : NONE, rotate : NONE, batch : 11559/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:31, flip : NONE, rotate : NONE, batch : 11560/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:32, flip : NONE, rotate : NONE, batch : 11561/12901, Run Time : 0.44
INFO:root:2019-05-04 06:06:32, flip : NONE, rotate : NONE, batch : 11562/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:33, flip : NONE, rotate : NONE, batch : 11563/12901, Run Time : 0.44
INFO:root:2019-05-04 06:06:33, flip : NONE, rotate : NONE, batch : 11564/12901, Run Time : 0.44
INFO:root:2019-05-04 06:06:34, flip : NONE, rotate : NONE, batch : 11565/12901, Run Time : 0.48
INFO:root:2019-05-04 06:06:35, flip : NONE, rotate : NONE, batch : 11566/12901, Run Time : 1.32
INFO:root:2019-05-04 06:06:35, flip : NONE, rotate : NONE, batch : 11567/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:36, flip : NONE, rotate : NONE, batch : 11568/12901, Run Time : 0.43
INFO:root:2019-05-04 06:06:36, flip : NONE, rotate : NONE, batch : 11569/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:42, flip : NONE, rotate : NONE, batch : 11570/12901, Run Time : 6.14
INFO:root:2019-05-04 06:06:43, flip : NONE, rotate : NONE, batch : 11571/12901, Run Time : 0.27
INFO:root:2019-05-04 06:06:43, flip : NONE, rotate : NONE, batch : 11572/12901, Run Time : 0.26
INFO:root:2019-05-04 06:06:43, flip : NONE, rotate : NONE, batch : 11573/12901, Run Time : 0.31
INFO:root:2019-05-04 06:06:44, flip : NONE, rotate : NONE, batch : 11574/12901, Run Time : 0.38
INFO:root:2019-05-04 06:06:44, flip : NONE, rotate : NONE, batch : 11575/12901, Run Time : 0.41
INFO:root:2019-05-04 06:06:44, flip : NONE, rotate : NONE, batch : 11576/12901, Run Time : 0.44
INFO:root:2019-05-04 06:06:45, flip : NONE, rotate : NONE, batch : 11577/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:45, flip : NONE, rotate : NONE, batch : 11578/12901, Run Time : 0.40
INFO:root:2019-05-04 06:06:46, flip : NONE, rotate : NONE, batch : 11579/12901, Run Time : 0.41
INFO:root:2019-05-04 06:06:46, flip : NONE, rotate : NONE, batch : 11580/12901, Run Time : 0.41
INFO:root:2019-05-04 06:06:47, flip : NONE, rotate : NONE, batch : 11581/12901, Run Time : 0.44
INFO:root:2019-05-04 06:06:48, flip : NONE, rotate : NONE, batch : 11582/12901, Run Time : 1.76
INFO:root:2019-05-04 06:06:49, flip : NONE, rotate : NONE, batch : 11583/12901, Run Time : 0.44
INFO:root:2019-05-04 06:06:49, flip : NONE, rotate : NONE, batch : 11584/12901, Run Time : 0.42
INFO:root:2019-05-04 06:06:50, flip : NONE, rotate : NONE, batch : 11585/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:50, flip : NONE, rotate : NONE, batch : 11586/12901, Run Time : 0.44
INFO:root:2019-05-04 06:06:50, flip : NONE, rotate : NONE, batch : 11587/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:51, flip : NONE, rotate : NONE, batch : 11588/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:51, flip : NONE, rotate : NONE, batch : 11589/12901, Run Time : 0.43
INFO:root:2019-05-04 06:06:52, flip : NONE, rotate : NONE, batch : 11590/12901, Run Time : 0.44
INFO:root:2019-05-04 06:06:53, flip : NONE, rotate : NONE, batch : 11591/12901, Run Time : 0.89
INFO:root:2019-05-04 06:06:53, flip : NONE, rotate : NONE, batch : 11592/12901, Run Time : 0.43
INFO:root:2019-05-04 06:06:54, flip : NONE, rotate : NONE, batch : 11593/12901, Run Time : 0.45
INFO:root:2019-05-04 06:06:54, flip : NONE, rotate : NONE, batch : 11594/12901, Run Time : 0.44
INFO:root:2019-05-04 06:06:55, flip : NONE, rotate : NONE, batch : 11595/12901, Run Time : 1.10
INFO:root:2019-05-04 06:06:56, flip : NONE, rotate : NONE, batch : 11596/12901, Run Time : 0.88
INFO:root:2019-05-04 06:06:56, flip : NONE, rotate : NONE, batch : 11597/12901, Run Time : 0.45
INFO:root:2019-05-04 06:07:06, flip : NONE, rotate : NONE, batch : 11598/12901, Run Time : 9.40
INFO:root:2019-05-04 06:07:06, flip : NONE, rotate : NONE, batch : 11599/12901, Run Time : 0.28
INFO:root:2019-05-04 06:07:06, flip : NONE, rotate : NONE, batch : 11600/12901, Run Time : 0.26
INFO:root:2019-05-04 06:07:07, flip : NONE, rotate : NONE, batch : 11601/12901, Run Time : 0.30
INFO:root:2019-05-04 06:07:07, flip : NONE, rotate : NONE, batch : 11602/12901, Run Time : 0.26
INFO:root:2019-05-04 06:07:07, flip : NONE, rotate : NONE, batch : 11603/12901, Run Time : 0.42
INFO:root:2019-05-04 06:07:08, flip : NONE, rotate : NONE, batch : 11604/12901, Run Time : 0.41
INFO:root:2019-05-04 06:07:08, flip : NONE, rotate : NONE, batch : 11605/12901, Run Time : 0.43
INFO:root:2019-05-04 06:07:09, flip : NONE, rotate : NONE, batch : 11606/12901, Run Time : 0.42
INFO:root:2019-05-04 06:07:09, flip : NONE, rotate : NONE, batch : 11607/12901, Run Time : 0.41
INFO:root:2019-05-04 06:07:09, flip : NONE, rotate : NONE, batch : 11608/12901, Run Time : 0.41
INFO:root:2019-05-04 06:07:10, flip : NONE, rotate : NONE, batch : 11609/12901, Run Time : 0.44
INFO:root:2019-05-04 06:07:10, flip : NONE, rotate : NONE, batch : 11610/12901, Run Time : 0.45
INFO:root:2019-05-04 06:07:11, flip : NONE, rotate : NONE, batch : 11611/12901, Run Time : 0.46
INFO:root:2019-05-04 06:07:11, flip : NONE, rotate : NONE, batch : 11612/12901, Run Time : 0.45
INFO:root:2019-05-04 06:07:12, flip : NONE, rotate : NONE, batch : 11613/12901, Run Time : 0.44
INFO:root:2019-05-04 06:07:13, flip : NONE, rotate : NONE, batch : 11614/12901, Run Time : 0.96
INFO:root:2019-05-04 06:07:13, flip : NONE, rotate : NONE, batch : 11615/12901, Run Time : 0.79
INFO:root:2019-05-04 06:07:14, flip : NONE, rotate : NONE, batch : 11616/12901, Run Time : 0.47
INFO:root:2019-05-04 06:07:14, flip : NONE, rotate : NONE, batch : 11617/12901, Run Time : 0.44
INFO:root:2019-05-04 06:07:15, flip : NONE, rotate : NONE, batch : 11618/12901, Run Time : 0.43
INFO:root:2019-05-04 06:07:16, flip : NONE, rotate : NONE, batch : 11619/12901, Run Time : 1.24
INFO:root:2019-05-04 06:07:21, flip : NONE, rotate : NONE, batch : 11620/12901, Run Time : 5.06
INFO:root:2019-05-04 06:07:21, flip : NONE, rotate : NONE, batch : 11621/12901, Run Time : 0.21
INFO:root:2019-05-04 06:07:22, flip : NONE, rotate : NONE, batch : 11622/12901, Run Time : 0.27
INFO:root:2019-05-04 06:07:22, flip : NONE, rotate : NONE, batch : 11623/12901, Run Time : 0.33
INFO:root:2019-05-04 06:07:22, flip : NONE, rotate : NONE, batch : 11624/12901, Run Time : 0.39
INFO:root:2019-05-04 06:07:23, flip : NONE, rotate : NONE, batch : 11625/12901, Run Time : 0.41
INFO:root:2019-05-04 06:07:23, flip : NONE, rotate : NONE, batch : 11626/12901, Run Time : 0.40
INFO:root:2019-05-04 06:07:23, flip : NONE, rotate : NONE, batch : 11627/12901, Run Time : 0.41
INFO:root:2019-05-04 06:07:24, flip : NONE, rotate : NONE, batch : 11628/12901, Run Time : 0.43
INFO:root:2019-05-04 06:07:24, flip : NONE, rotate : NONE, batch : 11629/12901, Run Time : 0.41
INFO:root:2019-05-04 06:07:25, flip : NONE, rotate : NONE, batch : 11630/12901, Run Time : 0.42
INFO:root:2019-05-04 06:07:25, flip : NONE, rotate : NONE, batch : 11631/12901, Run Time : 0.42
INFO:root:2019-05-04 06:07:26, flip : NONE, rotate : NONE, batch : 11632/12901, Run Time : 0.42
INFO:root:2019-05-04 06:07:26, flip : NONE, rotate : NONE, batch : 11633/12901, Run Time : 0.44
INFO:root:2019-05-04 06:07:26, flip : NONE, rotate : NONE, batch : 11634/12901, Run Time : 0.43
INFO:root:2019-05-04 06:07:28, flip : NONE, rotate : NONE, batch : 11635/12901, Run Time : 1.04
INFO:root:2019-05-04 06:07:28, flip : NONE, rotate : NONE, batch : 11636/12901, Run Time : 0.68
